geo_level,geo_code,geo_name,date_monday,year_iso,week_iso_num,pathogen,pathogentype,pathogensubtype,indicator,age,survtype,indicator_kind,value
FR,FR,France,2022-02-14,2022,7,Influenza,Influenza A,A (unknown),detections,total,primary care sentinel,count,2.0
FR,FR,France,2022-06-27,2022,26,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,1.0
FR,FR,France,2022-05-30,2022,22,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,1.0
FR,FR,France,2022-05-30,2022,22,RSV,RSV untyped,,detections,total,primary care sentinel,count,1.0
FR,FR,France,2022-05-23,2022,21,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,1.0
FR,FR,France,2022-05-23,2022,21,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,2.0
FR,FR,France,2022-05-16,2022,20,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,2.0
FR,FR,France,2022-05-16,2022,20,RSV,RSV untyped,,detections,total,primary care sentinel,count,2.0
FR,FR,France,2022-05-09,2022,19,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,2.0
FR,FR,France,2022-05-09,2022,19,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,3.0
FR,FR,France,2022-05-09,2022,19,RSV,RSV untyped,,detections,total,primary care sentinel,count,1.0
FR,FR,France,2022-05-02,2022,18,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,1.0
FR,FR,France,2022-05-02,2022,18,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,7.0
FR,FR,France,2022-05-02,2022,18,RSV,RSV untyped,,detections,total,primary care sentinel,count,2.0
FR,FR,France,2022-04-25,2022,17,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,3.0
FR,FR,France,2022-06-06,2022,23,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,2.0
FR,FR,France,2022-02-14,2022,7,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,12.0
FR,FR,France,2022-02-14,2022,7,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,9.0
FR,FR,France,2022-02-14,2022,7,RSV,RSV untyped,,detections,total,primary care sentinel,count,3.0
FR,FR,France,2021-11-29,2021,48,RSV,RSV untyped,,detections,total,primary care sentinel,count,13.0
FR,FR,France,2021-11-22,2021,47,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,4.0
FR,FR,France,2021-11-22,2021,47,RSV,RSV untyped,,detections,total,primary care sentinel,count,16.0
FR,FR,France,2021-11-15,2021,46,Influenza,Influenza A,A (unknown),detections,total,primary care sentinel,count,1.0
FR,FR,France,2021-11-15,2021,46,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,4.0
FR,FR,France,2021-11-15,2021,46,RSV,RSV untyped,,detections,total,primary care sentinel,count,10.0
FR,FR,France,2021-11-08,2021,45,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,1.0
FR,FR,France,2021-11-08,2021,45,RSV,RSV untyped,,detections,total,primary care sentinel,count,9.0
FR,FR,France,2021-11-01,2021,44,RSV,RSV untyped,,detections,total,primary care sentinel,count,5.0
FR,FR,France,2021-10-25,2021,43,RSV,RSV untyped,,detections,total,primary care sentinel,count,4.0
FR,FR,France,2021-10-18,2021,42,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,1.0
FR,FR,France,2021-10-18,2021,42,RSV,RSV untyped,,detections,total,primary care sentinel,count,5.0
FR,FR,France,2021-10-11,2021,41,RSV,RSV untyped,,detections,total,primary care sentinel,count,4.0
FR,FR,France,2021-11-29,2021,48,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,5.0
FR,FR,France,2021-10-04,2021,40,RSV,RSV untyped,,detections,total,primary care sentinel,count,3.0
FR,FR,France,2021-09-20,2021,38,Influenza,Influenza A,A (unknown),detections,total,primary care sentinel,count,2.0
FR,FR,France,2021-09-20,2021,38,RSV,RSV untyped,,detections,total,primary care sentinel,count,1.0
FR,FR,France,2021-09-13,2021,37,RSV,RSV untyped,,detections,total,primary care sentinel,count,1.0
FR,FR,France,2025-07-28,2025,31,Influenza,Influenza,total,detections,total,primary care sentinel,count,0.0
FR,FR,France,2025-07-28,2025,31,Influenza,Influenza,total,tests,total,primary care sentinel,count,0.0
FR,FR,France,2025-07-28,2025,31,RSV,RSV,RSV,detections,total,primary care sentinel,count,0.0
FR,FR,France,2025-07-28,2025,31,RSV,RSV,RSV,tests,total,primary care sentinel,count,0.0
FR,FR,France,2025-07-28,2025,31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,primary care sentinel,count,0.0
FR,FR,France,2025-07-28,2025,31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,primary care sentinel,count,0.0
FR,FR,France,2025-07-21,2025,30,Influenza,Influenza,total,detections,total,primary care sentinel,count,0.0
FR,FR,France,2025-07-21,2025,30,Influenza,Influenza,total,tests,total,primary care sentinel,count,1.0
FR,FR,France,2025-07-21,2025,30,RSV,RSV,RSV,detections,total,primary care sentinel,count,0.0
FR,FR,France,2021-09-27,2021,39,RSV,RSV untyped,,detections,total,primary care sentinel,count,1.0
FR,FR,France,2022-10-24,2022,43,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,1.0
FR,FR,France,2021-11-29,2021,48,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,5.0
FR,FR,France,2021-12-06,2021,49,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,5.0
FR,FR,France,2022-02-07,2022,6,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,14.0
FR,FR,France,2022-02-07,2022,6,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,12.0
FR,FR,France,2022-01-31,2022,5,Influenza,Influenza A,A (unknown),detections,total,primary care sentinel,count,2.0
FR,FR,France,2022-01-31,2022,5,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,15.0
FR,FR,France,2022-01-31,2022,5,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,20.0
FR,FR,France,2022-01-24,2022,4,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,16.0
FR,FR,France,2022-01-24,2022,4,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,7.0
FR,FR,France,2022-01-24,2022,4,RSV,RSV untyped,,detections,total,primary care sentinel,count,2.0
FR,FR,France,2022-01-17,2022,3,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,10.0
FR,FR,France,2022-01-17,2022,3,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,11.0
FR,FR,France,2022-01-17,2022,3,RSV,RSV untyped,,detections,total,primary care sentinel,count,3.0
FR,FR,France,2022-01-10,2022,2,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,5.0
FR,FR,France,2022-01-10,2022,2,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,6.0
FR,FR,France,2021-12-06,2021,49,RSV,RSV untyped,,detections,total,primary care sentinel,count,9.0
FR,FR,France,2022-01-10,2022,2,RSV,RSV untyped,,detections,total,primary care sentinel,count,2.0
FR,FR,France,2022-01-03,2022,1,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,9.0
FR,FR,France,2022-01-03,2022,1,RSV,RSV untyped,,detections,total,primary care sentinel,count,7.0
FR,FR,France,2021-12-27,2021,52,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,9.0
FR,FR,France,2021-12-27,2021,52,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,5.0
FR,FR,France,2021-12-27,2021,52,RSV,RSV untyped,,detections,total,primary care sentinel,count,1.0
FR,FR,France,2021-12-20,2021,51,Influenza,Influenza A,A (unknown),detections,total,primary care sentinel,count,1.0
FR,FR,France,2021-12-20,2021,51,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,8.0
FR,FR,France,2021-12-20,2021,51,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,3.0
FR,FR,France,2021-12-20,2021,51,RSV,RSV untyped,,detections,total,primary care sentinel,count,4.0
FR,FR,France,2021-12-13,2021,50,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,17.0
FR,FR,France,2021-12-13,2021,50,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,6.0
FR,FR,France,2021-12-13,2021,50,RSV,RSV untyped,,detections,total,primary care sentinel,count,7.0
FR,FR,France,2021-12-06,2021,49,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,6.0
FR,FR,France,2022-01-03,2022,1,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,7.0
FR,FR,France,2022-10-31,2022,44,RSV,RSV untyped,,detections,total,primary care sentinel,count,14.0
FR,FR,France,2022-10-31,2022,44,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,8.0
FR,FR,France,2022-10-31,2022,44,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,2.0
FR,FR,France,2025-07-21,2025,30,RSV,RSV,RSV,tests,total,primary care sentinel,count,1.0
FR,FR,France,2022-12-05,2022,49,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,78.0
FR,FR,France,2022-12-05,2022,49,Influenza,Influenza B,B (unknown),detections,total,primary care sentinel,count,3.0
FR,FR,France,2022-12-05,2022,49,Influenza,Influenza B,B/Vic,detections,total,primary care sentinel,count,5.0
FR,FR,France,2022-12-05,2022,49,RSV,RSV untyped,,detections,total,primary care sentinel,count,39.0
FR,FR,France,2022-11-28,2022,48,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,10.0
FR,FR,France,2022-11-28,2022,48,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,46.0
FR,FR,France,2022-11-28,2022,48,Influenza,Influenza B,B (unknown),detections,total,primary care sentinel,count,3.0
FR,FR,France,2022-11-28,2022,48,RSV,RSV untyped,,detections,total,primary care sentinel,count,36.0
FR,FR,France,2022-11-21,2022,47,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,4.0
FR,FR,France,2022-11-21,2022,47,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,34.0
FR,FR,France,2022-11-21,2022,47,Influenza,Influenza B,B (unknown),detections,total,primary care sentinel,count,4.0
FR,FR,France,2022-11-21,2022,47,RSV,RSV untyped,,detections,total,primary care sentinel,count,46.0
FR,FR,France,2022-11-14,2022,46,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,2.0
FR,FR,France,2022-11-14,2022,46,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,14.0
FR,FR,France,2022-11-14,2022,46,Influenza,Influenza B,B (unknown),detections,total,primary care sentinel,count,1.0
FR,FR,France,2022-11-14,2022,46,Influenza,Influenza B,B/Vic,detections,total,primary care sentinel,count,1.0
FR,FR,France,2022-11-14,2022,46,RSV,RSV untyped,,detections,total,primary care sentinel,count,44.0
FR,FR,France,2022-11-07,2022,45,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,1.0
FR,FR,France,2022-11-07,2022,45,Influenza,Influenza A,A(H3),detections,total,primary care sentinel,count,3.0
FR,FR,France,2022-11-07,2022,45,RSV,RSV untyped,,detections,total,primary care sentinel,count,22.0
FR,FR,France,2022-11-28,2022,48,Influenza,Influenza B,B/Vic,detections,total,primary care sentinel,count,3.0
FR,FR,France,2024-10-14,2024,42,RSV,RSV,RSV,tests,total,primary care sentinel,count,151.0
FR,FR,France,2024-10-14,2024,42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,primary care sentinel,count,36.0
FR,FR,France,2023-06-19,2023,25,RSV,RSV,RSV,tests,total,primary care sentinel,count,1.0
FR,FR,France,2023-06-19,2023,25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,primary care sentinel,count,0.0
FR,FR,France,2023-06-19,2023,25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,primary care sentinel,count,1.0
FR,FR,France,2023-06-12,2023,24,Influenza,Influenza,total,detections,total,primary care sentinel,count,0.0
FR,FR,France,2023-06-12,2023,24,Influenza,Influenza,total,tests,total,primary care sentinel,count,4.0
FR,FR,France,2023-06-12,2023,24,RSV,RSV,RSV,detections,total,primary care sentinel,count,0.0
FR,FR,France,2023-06-12,2023,24,RSV,RSV,RSV,tests,total,primary care sentinel,count,4.0
FR,FR,France,2023-06-12,2023,24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,primary care sentinel,count,0.0
FR,FR,France,2023-06-12,2023,24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,primary care sentinel,count,4.0
FR,FR,France,2023-06-05,2023,23,Influenza,Influenza,total,detections,total,primary care sentinel,count,0.0
FR,FR,France,2023-06-05,2023,23,Influenza,Influenza,total,tests,total,primary care sentinel,count,2.0
FR,FR,France,2023-06-05,2023,23,RSV,RSV,RSV,detections,total,primary care sentinel,count,0.0
FR,FR,France,2023-06-05,2023,23,RSV,RSV,RSV,tests,total,primary care sentinel,count,2.0
FR,FR,France,2023-06-05,2023,23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,primary care sentinel,count,1.0
FR,FR,France,2023-06-05,2023,23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,primary care sentinel,count,2.0
FR,FR,France,2023-05-29,2023,22,Influenza,Influenza,total,detections,total,primary care sentinel,count,0.0
FR,FR,France,2023-05-29,2023,22,Influenza,Influenza,total,tests,total,primary care sentinel,count,5.0
FR,FR,France,2023-05-29,2023,22,RSV,RSV,RSV,detections,total,primary care sentinel,count,0.0
FR,FR,France,2023-06-19,2023,25,RSV,RSV,RSV,detections,total,primary care sentinel,count,0.0
FR,FR,France,2023-06-19,2023,25,Influenza,Influenza,total,tests,total,primary care sentinel,count,1.0
FR,FR,France,2023-07-24,2023,30,RSV,RSV,RSV,tests,total,primary care sentinel,count,0.0
FR,FR,France,2023-07-17,2023,29,Influenza,Influenza,total,detections,total,primary care sentinel,count,0.0
FR,FR,France,2023-07-17,2023,29,Influenza,Influenza,total,tests,total,primary care sentinel,count,0.0
FR,FR,France,2023-07-17,2023,29,RSV,RSV,RSV,detections,total,primary care sentinel,count,0.0
FR,FR,France,2023-07-17,2023,29,RSV,RSV,RSV,tests,total,primary care sentinel,count,0.0
FR,FR,France,2023-07-10,2023,28,Influenza,Influenza,total,detections,total,primary care sentinel,count,0.0
FR,FR,France,2023-07-10,2023,28,Influenza,Influenza,total,tests,total,primary care sentinel,count,0.0
FR,FR,France,2023-07-10,2023,28,RSV,RSV,RSV,detections,total,primary care sentinel,count,0.0
FR,FR,France,2023-07-10,2023,28,RSV,RSV,RSV,tests,total,primary care sentinel,count,0.0
FR,FR,France,2023-07-03,2023,27,Influenza,Influenza,total,detections,total,primary care sentinel,count,0.0
FR,FR,France,2023-07-03,2023,27,Influenza,Influenza,total,tests,total,primary care sentinel,count,2.0
FR,FR,France,2023-07-03,2023,27,RSV,RSV,RSV,detections,total,primary care sentinel,count,0.0
FR,FR,France,2023-05-29,2023,22,RSV,RSV,RSV,tests,total,primary care sentinel,count,4.0
FR,FR,France,2023-07-03,2023,27,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,primary care sentinel,count,0.0
FR,FR,France,2023-07-03,2023,27,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,primary care sentinel,count,2.0
FR,FR,France,2023-06-26,2023,26,Influenza,Influenza,total,detections,total,primary care sentinel,count,0.0
FR,FR,France,2023-06-26,2023,26,Influenza,Influenza,total,tests,total,primary care sentinel,count,2.0
FR,FR,France,2023-06-26,2023,26,RSV,RSV,RSV,detections,total,primary care sentinel,count,0.0
FR,FR,France,2023-06-26,2023,26,RSV,RSV,RSV,tests,total,primary care sentinel,count,2.0
FR,FR,France,2023-06-26,2023,26,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,primary care sentinel,count,0.0
FR,FR,France,2023-06-26,2023,26,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,primary care sentinel,count,2.0
FR,FR,France,2023-06-19,2023,25,Influenza,Influenza,total,detections,total,primary care sentinel,count,0.0
FR,FR,France,2023-07-03,2023,27,RSV,RSV,RSV,tests,total,primary care sentinel,count,2.0
FR,FR,France,2023-05-29,2023,22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,primary care sentinel,count,1.0
FR,FR,France,2023-05-29,2023,22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,primary care sentinel,count,3.0
FR,FR,France,2023-05-01,2023,18,RSV,RSV,RSV,detections,total,primary care sentinel,count,0.0
FR,FR,France,2023-05-01,2023,18,RSV,RSV,RSV,tests,total,primary care sentinel,count,28.0
FR,FR,France,2023-05-01,2023,18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,primary care sentinel,count,9.0
FR,FR,France,2023-05-01,2023,18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,primary care sentinel,count,28.0
FR,FR,France,2023-04-24,2023,17,Influenza,Influenza,total,detections,total,primary care sentinel,count,6.0
FR,FR,France,2023-04-24,2023,17,Influenza,Influenza,total,tests,total,primary care sentinel,count,47.0
FR,FR,France,2023-04-24,2023,17,Influenza,Influenza A,A(H1)pdm09,detections,total,primary care sentinel,count,1.0
FR,FR,France,2023-04-24,2023,17,Influenza,Influenza B,B (unknown),detections,total,primary care sentinel,count,4.0
FR,FR,France,2023-04-24,2023,17,Influenza,Influenza B,B/Vic,detections,total,primary care sentinel,count,1.0
FR,FR,France,2023-04-24,2023,17,RSV,RSV,RSV,detections,total,primary care sentinel,count,0.0
FR,FR,France,2023-05-01,2023,18,Influenza,Influenza B,B (unknown),detections,total,primary care sentinel,count,3.0
FR,FR,France,2023-04-24,2023,17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,primary care sentinel,count,11.0
FR,FR,France,2023-04-24,2023,17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,primary care sentinel,count,47.0
FR,FR,France,2023-04-17,2023,16,Influenza,Influenza,total,detections,total,primary care sentinel,count,7.0
FR,FR,France,2023-04-17,2023,16,Influenza,Influenza,total,tests,total,primary care sentinel,count,48.0
FR,FR,France,2023-04-17,2023,16,Influenza,Influenza B,B (unknown),detections,total,primary care sentinel,count,3.0
FR,FR,France,2023-04-17,2023,16,Influenza,Influenza B,B/Vic,detections,total,primary care sentinel,count,4.0
FR,FR,France,2023-04-17,2023,16,RSV,RSV,RSV,detections,total,primary care sentinel,count,1.0
FR,FR,France,2023-04-17,2023,16,RSV,RSV,RSV,tests,total,primary care sentinel,count,48.0
FR,FR,France,2023-04-17,2023,16,RSV,RSV untyped,,detections,total,primary care sentinel,count,1.0
FR,FR,France,2023-04-17,2023,16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,primary care sentinel,count,9.0
FR,FR,France,2023-04-24,2023,17,RSV,RSV,RSV,tests,total,primary care sentinel,count,47.0
FR,FR,France,2023-07-24,2023,30,RSV,RSV,RSV,detections,total,primary care sentinel,count,0.0
FR,FR,France,2023-05-01,2023,18,Influenza,Influenza,total,tests,total,primary care sentinel,count,28.0
FR,FR,France,2023-05-01,2023,18,Influenza,Influenza,total,detections,total,primary care sentinel,count,3.0
FR,FR,France,2023-05-22,2023,21,Influenza,Influenza,total,detections,total,primary care sentinel,count,0.0
